Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID
"02:14:12,899","02:14:15,000",SPEAKER_30,"02:13:55,480","02:14:25,480","Stinky, I'm going to steer that ship, is that perfectly clear? You're not to touch the wheel, I'm the pilot now. What on earth was that about? Wouldn't you find it difficult to steer it? Oh, no, it's real easy, but of course, I'd need to practice before the public demonstration. Is the snorke going to fly his own ship? He'll be there, but he has to stay down in the",G09
"02:14:15,100","02:14:19,000",SPEAKER_46,"02:13:55,480","02:14:25,480","Stinky, I'm going to steer that ship, is that perfectly clear? You're not to touch the wheel, I'm the pilot now. What on earth was that about? Wouldn't you find it difficult to steer it? Oh, no, it's real easy, but of course, I'd need to practice before the public demonstration. Is the snorke going to fly his own ship? He'll be there, but he has to stay down in the",G08
"02:14:19,000","02:14:20,199",SPEAKER_31,"02:13:55,480","02:14:25,480","Stinky, I'm going to steer that ship, is that perfectly clear? You're not to touch the wheel, I'm the pilot now. What on earth was that about? Wouldn't you find it difficult to steer it? Oh, no, it's real easy, but of course, I'd need to practice before the public demonstration. Is the snorke going to fly his own ship? He'll be there, but he has to stay down in the",
"02:14:20,500","02:14:20,500",SPEAKER_31,"02:13:55,480","02:14:25,480","Stinky, I'm going to steer that ship, is that perfectly clear? You're not to touch the wheel, I'm the pilot now. What on earth was that about? Wouldn't you find it difficult to steer it? Oh, no, it's real easy, but of course, I'd need to practice before the public demonstration. Is the snorke going to fly his own ship? He'll be there, but he has to stay down in the",
"02:14:20,500","02:14:22,800",SPEAKER_30,"02:13:55,480","02:14:25,480","Stinky, I'm going to steer that ship, is that perfectly clear? You're not to touch the wheel, I'm the pilot now. What on earth was that about? Wouldn't you find it difficult to steer it? Oh, no, it's real easy, but of course, I'd need to practice before the public demonstration. Is the snorke going to fly his own ship? He'll be there, but he has to stay down in the",G09
"02:14:23,100","02:14:27,000",SPEAKER_31,"02:13:55,480","02:14:25,480","Stinky, I'm going to steer that ship, is that perfectly clear? You're not to touch the wheel, I'm the pilot now. What on earth was that about? Wouldn't you find it difficult to steer it? Oh, no, it's real easy, but of course, I'd need to practice before the public demonstration. Is the snorke going to fly his own ship? He'll be there, but he has to stay down in the",
"02:14:27,199","02:14:29,699",SPEAKER_30,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",G09
"02:14:30,000","02:14:31,699",SPEAKER_31,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",
"02:14:32,300","02:14:34,399",SPEAKER_30,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",G09
"02:14:34,899","02:14:36,699",SPEAKER_30,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",G09
"02:14:36,699","02:14:37,000",SPEAKER_31,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",
"02:14:37,000","02:14:44,100",SPEAKER_30,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",G09
"02:14:44,100","02:14:45,699",SPEAKER_46,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",G08
"02:14:46,000","02:14:52,899",SPEAKER_30,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",G09
"02:14:53,000","02:14:53,800",SPEAKER_39,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",
"02:14:54,100","02:14:59,600",SPEAKER_30,"02:14:25,480","02:14:55,480","engine room, snuff can. I wonder if this ship will really fly. The only problem is the fuel. Only the fuel you say. That's a big problem. I suppose so. Listen, woman, suppose now the snorke's flying ship really gets off the ground. Well, of course, it's going to, Papa. That something could happen, something could break or you could fall into an air pocket. It's such a dangerous undertaking. Think, woman. Papa!",G09
"02:15:00,199","02:15:03,800",SPEAKER_30,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G09
"02:15:03,800","02:15:05,899",SPEAKER_39,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",
"02:15:06,500","02:15:07,600",SPEAKER_30,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G09
"02:15:07,800","02:15:10,000",SPEAKER_39,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",
"02:15:10,500","02:15:15,899",SPEAKER_30,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G09
"02:15:15,899","02:15:18,399",SPEAKER_24,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G05
"02:15:18,399","02:15:18,699",SPEAKER_46,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G08
"02:15:18,699","02:15:18,800",SPEAKER_24,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G05
"02:15:18,800","02:15:19,000",SPEAKER_46,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G08
"02:15:19,199","02:15:20,800",SPEAKER_24,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G05
"02:15:20,000","02:15:21,000",SPEAKER_46,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G08
"02:15:21,500","02:15:25,500",SPEAKER_46,"02:14:55,480","02:15:25,480","Not natural for movements to fly about up in the air. Is it snuffkin? Quite right. What would you and the snorke do if things went wrong? We will be wearing parachutes, you know? Parachutes. You do know what they are, don't you, Papa? Of course I do. They come down from the sky like this, like this. Exactly, but of course, we won't need a parachute, because nothing will go wrong. And I will be the first flying ship pilot ever!",G08
"02:15:26,100","02:15:26,500",SPEAKER_46,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G08
"02:15:26,500","02:15:26,500",SPEAKER_55,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G11
"02:15:27,600","02:15:29,899",SPEAKER_55,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G11
"02:15:30,699","02:15:31,500",SPEAKER_55,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G11
"02:15:31,699","02:15:35,199",SPEAKER_55,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G11
"02:15:34,600","02:15:35,600",SPEAKER_53,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G11
"02:15:36,000","02:15:46,399",SPEAKER_53,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G11
"02:15:46,399","02:15:47,199",SPEAKER_30,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G09
"02:15:47,199","02:15:47,199",SPEAKER_53,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G11
"02:15:47,800","02:15:55,000",SPEAKER_30,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G09
"02:15:55,000","02:15:57,000",SPEAKER_53,"02:15:25,480","02:15:55,480","Oh. Hi there. Hello, my young man. Hello. How do you do? How do you do everybody? Hello, sir. I wonder if you can help me. Do you happen to know where the snorke's factory is? You mean the ship? I must see him. I'm most eager to have a look at his famous flying ship. How do you know about that? It's supposed to be very secret. The information must have leaked out somehow.",G11
"02:15:57,000","02:16:01,100",SPEAKER_49,"02:15:55,480","02:16:25,480","You inventors know about what he is trying to do. He's famous throughout Moomin Valley this snorke. Really? Are you an inventor, too? Indeed I am. One of the more famous. I think maybe the most famous of them all. I am Moomin Papa. How do you do, sir? I'm snuffkin. And my name is Moomin. Please to meet you. A very good day to you, one and all. The muffles, my name.",G05
"02:16:02,399","02:16:02,500",SPEAKER_55,"02:15:55,480","02:16:25,480","You inventors know about what he is trying to do. He's famous throughout Moomin Valley this snorke. Really? Are you an inventor, too? Indeed I am. One of the more famous. I think maybe the most famous of them all. I am Moomin Papa. How do you do, sir? I'm snuffkin. And my name is Moomin. Please to meet you. A very good day to you, one and all. The muffles, my name.",G11
"02:16:02,500","02:16:03,000",SPEAKER_49,"02:15:55,480","02:16:25,480","You inventors know about what he is trying to do. He's famous throughout Moomin Valley this snorke. Really? Are you an inventor, too? Indeed I am. One of the more famous. I think maybe the most famous of them all. I am Moomin Papa. How do you do, sir? I'm snuffkin. And my name is Moomin. Please to meet you. A very good day to you, one and all. The muffles, my name.",G05
"02:16:03,000","02:16:12,199",SPEAKER_55,"02:15:55,480","02:16:25,480","You inventors know about what he is trying to do. He's famous throughout Moomin Valley this snorke. Really? Are you an inventor, too? Indeed I am. One of the more famous. I think maybe the most famous of them all. I am Moomin Papa. How do you do, sir? I'm snuffkin. And my name is Moomin. Please to meet you. A very good day to you, one and all. The muffles, my name.",G11
"02:16:12,600","02:16:14,199",SPEAKER_55,"02:15:55,480","02:16:25,480","You inventors know about what he is trying to do. He's famous throughout Moomin Valley this snorke. Really? Are you an inventor, too? Indeed I am. One of the more famous. I think maybe the most famous of them all. I am Moomin Papa. How do you do, sir? I'm snuffkin. And my name is Moomin. Please to meet you. A very good day to you, one and all. The muffles, my name.",G11
"02:16:14,600","02:16:21,500",SPEAKER_55,"02:15:55,480","02:16:25,480","You inventors know about what he is trying to do. He's famous throughout Moomin Valley this snorke. Really? Are you an inventor, too? Indeed I am. One of the more famous. I think maybe the most famous of them all. I am Moomin Papa. How do you do, sir? I'm snuffkin. And my name is Moomin. Please to meet you. A very good day to you, one and all. The muffles, my name.",G11
"02:16:25,199","02:16:27,000",SPEAKER_55,"02:15:55,480","02:16:25,480","You inventors know about what he is trying to do. He's famous throughout Moomin Valley this snorke. Really? Are you an inventor, too? Indeed I am. One of the more famous. I think maybe the most famous of them all. I am Moomin Papa. How do you do, sir? I'm snuffkin. And my name is Moomin. Please to meet you. A very good day to you, one and all. The muffles, my name.",G11
"02:16:27,600","02:16:28,199",SPEAKER_49,"02:16:25,480","02:16:55,480","He said I'm the muffle. You mean you've never even heard of me the most famous inventor? Oh yes, I'm sure I am. The muffle, isn't it? Yes, it is the muffle. Have you invented anything exciting, muffle, Mr. Muffle? I would be much easier to tell you what I haven't invented, young man. For instance, the pin that can't prick because it has two heads. The newspaper that reads itself the purse that moans and groans if you take money from me.",G05
"02:16:29,100","02:16:32,000",SPEAKER_49,"02:16:25,480","02:16:55,480","He said I'm the muffle. You mean you've never even heard of me the most famous inventor? Oh yes, I'm sure I am. The muffle, isn't it? Yes, it is the muffle. Have you invented anything exciting, muffle, Mr. Muffle? I would be much easier to tell you what I haven't invented, young man. For instance, the pin that can't prick because it has two heads. The newspaper that reads itself the purse that moans and groans if you take money from me.",G05
"02:16:32,000","02:16:33,000",SPEAKER_30,"02:16:25,480","02:16:55,480","He said I'm the muffle. You mean you've never even heard of me the most famous inventor? Oh yes, I'm sure I am. The muffle, isn't it? Yes, it is the muffle. Have you invented anything exciting, muffle, Mr. Muffle? I would be much easier to tell you what I haven't invented, young man. For instance, the pin that can't prick because it has two heads. The newspaper that reads itself the purse that moans and groans if you take money from me.",G09
"02:16:33,500","02:16:33,600",SPEAKER_49,"02:16:25,480","02:16:55,480","He said I'm the muffle. You mean you've never even heard of me the most famous inventor? Oh yes, I'm sure I am. The muffle, isn't it? Yes, it is the muffle. Have you invented anything exciting, muffle, Mr. Muffle? I would be much easier to tell you what I haven't invented, young man. For instance, the pin that can't prick because it has two heads. The newspaper that reads itself the purse that moans and groans if you take money from me.",G05
"02:16:33,600","02:16:38,299",SPEAKER_30,"02:16:25,480","02:16:55,480","He said I'm the muffle. You mean you've never even heard of me the most famous inventor? Oh yes, I'm sure I am. The muffle, isn't it? Yes, it is the muffle. Have you invented anything exciting, muffle, Mr. Muffle? I would be much easier to tell you what I haven't invented, young man. For instance, the pin that can't prick because it has two heads. The newspaper that reads itself the purse that moans and groans if you take money from me.",G09
"02:16:38,299","02:16:42,000",SPEAKER_46,"02:16:25,480","02:16:55,480","He said I'm the muffle. You mean you've never even heard of me the most famous inventor? Oh yes, I'm sure I am. The muffle, isn't it? Yes, it is the muffle. Have you invented anything exciting, muffle, Mr. Muffle? I would be much easier to tell you what I haven't invented, young man. For instance, the pin that can't prick because it has two heads. The newspaper that reads itself the purse that moans and groans if you take money from me.",G08
"02:16:42,299","02:16:46,399",SPEAKER_55,"02:16:25,480","02:16:55,480","He said I'm the muffle. You mean you've never even heard of me the most famous inventor? Oh yes, I'm sure I am. The muffle, isn't it? Yes, it is the muffle. Have you invented anything exciting, muffle, Mr. Muffle? I would be much easier to tell you what I haven't invented, young man. For instance, the pin that can't prick because it has two heads. The newspaper that reads itself the purse that moans and groans if you take money from me.",G11
"02:16:47,100","02:16:50,000",SPEAKER_55,"02:16:25,480","02:16:55,480","He said I'm the muffle. You mean you've never even heard of me the most famous inventor? Oh yes, I'm sure I am. The muffle, isn't it? Yes, it is the muffle. Have you invented anything exciting, muffle, Mr. Muffle? I would be much easier to tell you what I haven't invented, young man. For instance, the pin that can't prick because it has two heads. The newspaper that reads itself the purse that moans and groans if you take money from me.",G11
"02:16:50,000","02:17:02,299",SPEAKER_53,"02:16:25,480","02:16:55,480","He said I'm the muffle. You mean you've never even heard of me the most famous inventor? Oh yes, I'm sure I am. The muffle, isn't it? Yes, it is the muffle. Have you invented anything exciting, muffle, Mr. Muffle? I would be much easier to tell you what I haven't invented, young man. For instance, the pin that can't prick because it has two heads. The newspaper that reads itself the purse that moans and groans if you take money from me.",G11
"02:17:03,200","02:17:03,299",SPEAKER_39,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,
"02:17:03,299","02:17:03,799",SPEAKER_53,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,G11
"02:17:03,799","02:17:04,000",SPEAKER_39,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,
"02:17:04,000","02:17:04,399",SPEAKER_53,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,G11
"02:17:04,600","02:17:05,000",SPEAKER_53,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,G11
"02:17:05,000","02:17:09,100",SPEAKER_55,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,G11
"02:17:08,500","02:17:09,000",SPEAKER_39,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,
"02:17:09,100","02:17:09,799",SPEAKER_39,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,
"02:17:09,799","02:17:09,899",SPEAKER_40,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,
"02:17:09,899","02:17:11,000",SPEAKER_55,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,G11
"02:17:11,500","02:17:11,700",SPEAKER_55,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,G11
"02:17:20,000","02:17:20,399",SPEAKER_53,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,G11
"02:17:20,700","02:17:24,399",SPEAKER_53,"02:16:55,480","02:17:24,480",The adhesive tape that sticks only to itself. This is perhaps the greatest of all my latest inventions. Whatever is that? This is proper self a man powered fan. Infanible in Moomin weather. All these are my latest inventions.,G11
"02:17:25,100","02:17:26,500",SPEAKER_53,"02:17:24,480","02:17:42,480","You didn't know that, did you? No, it isn't. But try and get a handkerchief, the square balloon, the five wheel car, the hexagonal frying pan, the seven hole button, and a host of others. Indeed, how interesting. What did you want to see the snorkel boat?",G11
"02:17:26,700","02:17:28,000",SPEAKER_53,"02:17:24,480","02:17:42,480","You didn't know that, did you? No, it isn't. But try and get a handkerchief, the square balloon, the five wheel car, the hexagonal frying pan, the seven hole button, and a host of others. Indeed, how interesting. What did you want to see the snorkel boat?",G11
"02:17:26,799","02:17:28,000",SPEAKER_55,"02:17:24,480","02:17:42,480","You didn't know that, did you? No, it isn't. But try and get a handkerchief, the square balloon, the five wheel car, the hexagonal frying pan, the seven hole button, and a host of others. Indeed, how interesting. What did you want to see the snorkel boat?",G11
"02:17:28,000","02:17:37,000",SPEAKER_53,"02:17:24,480","02:17:42,480","You didn't know that, did you? No, it isn't. But try and get a handkerchief, the square balloon, the five wheel car, the hexagonal frying pan, the seven hole button, and a host of others. Indeed, how interesting. What did you want to see the snorkel boat?",G11
"02:17:37,000","02:17:44,000",SPEAKER_30,"02:17:24,480","02:17:42,480","You didn't know that, did you? No, it isn't. But try and get a handkerchief, the square balloon, the five wheel car, the hexagonal frying pan, the seven hole button, and a host of others. Indeed, how interesting. What did you want to see the snorkel boat?",G09
"02:17:44,000","02:17:49,700",SPEAKER_55,"02:17:42,480","02:18:01,480","I thought I might be able to help him out with one of my inventions. That's what? Oh, Jill, which one? My new? No, it's very top secret stuff I can tell you. Now, where is the snorke's factory? I'll take you right there. Very kind of you. Come, he'll be so surprised.",G11
"02:17:50,100","02:17:56,299",SPEAKER_55,"02:17:42,480","02:18:01,480","I thought I might be able to help him out with one of my inventions. That's what? Oh, Jill, which one? My new? No, it's very top secret stuff I can tell you. Now, where is the snorke's factory? I'll take you right there. Very kind of you. Come, he'll be so surprised.",G11
"02:17:56,299","02:17:59,200",SPEAKER_55,"02:17:42,480","02:18:01,480","I thought I might be able to help him out with one of my inventions. That's what? Oh, Jill, which one? My new? No, it's very top secret stuff I can tell you. Now, where is the snorke's factory? I'll take you right there. Very kind of you. Come, he'll be so surprised.",G11
"02:17:59,200","02:18:01,100",SPEAKER_31,"02:17:42,480","02:18:01,480","I thought I might be able to help him out with one of my inventions. That's what? Oh, Jill, which one? My new? No, it's very top secret stuff I can tell you. Now, where is the snorke's factory? I'll take you right there. Very kind of you. Come, he'll be so surprised.",
"02:18:02,000","02:18:06,000",SPEAKER_55,"02:18:01,480","02:18:23,480","Must be off. See you again. It's a pleasure to help these budding inventors. Snorkel be so excited. A famous inventor, eh? What is your opinion, snorke? Have you ever seen a triangular handkerchief, Moomin Papa? No, when I don't want to either. I do wonder what he's cooked up for the snorke, though. It is sort of intriguing. Yes, indeed.",G11
"02:18:06,000","02:18:15,100",SPEAKER_30,"02:18:01,480","02:18:23,480","Must be off. See you again. It's a pleasure to help these budding inventors. Snorkel be so excited. A famous inventor, eh? What is your opinion, snorke? Have you ever seen a triangular handkerchief, Moomin Papa? No, when I don't want to either. I do wonder what he's cooked up for the snorke, though. It is sort of intriguing. Yes, indeed.",G09
"02:18:15,399","02:18:31,700",SPEAKER_30,"02:18:01,480","02:18:23,480","Must be off. See you again. It's a pleasure to help these budding inventors. Snorkel be so excited. A famous inventor, eh? What is your opinion, snorke? Have you ever seen a triangular handkerchief, Moomin Papa? No, when I don't want to either. I do wonder what he's cooked up for the snorke, though. It is sort of intriguing. Yes, indeed.",G09
"02:18:35,799","02:18:40,600",SPEAKER_30,"02:18:35,480","02:18:47,480","No, wait for me. I'm coming with you. Oh, I thought we had several guests. Now, where in the world are they all gone?",G09
"02:18:40,600","02:18:41,000",SPEAKER_21,"02:18:35,480","02:18:47,480","No, wait for me. I'm coming with you. Oh, I thought we had several guests. Now, where in the world are they all gone?",
"02:18:41,000","02:18:41,000",SPEAKER_30,"02:18:35,480","02:18:47,480","No, wait for me. I'm coming with you. Oh, I thought we had several guests. Now, where in the world are they all gone?",G09
"02:18:41,000","02:18:41,700",SPEAKER_21,"02:18:35,480","02:18:47,480","No, wait for me. I'm coming with you. Oh, I thought we had several guests. Now, where in the world are they all gone?",
