Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID
"02:31:49,299","02:31:54,000",SPEAKER_18,"02:31:48,080","02:31:53,080",But you told Moomin Mama that it wasn't yours. It was the groaks.,
"02:31:54,100","02:31:55,200",SPEAKER_18,"02:31:53,080","02:31:55,080","Yes, we did.",
"02:31:58,299","02:32:01,500",SPEAKER_18,"02:31:57,080","02:32:01,080",Do you mind if I ask you one more time?,
"02:32:02,299","02:32:03,100",SPEAKER_18,"02:32:01,080","02:32:03,080",Please do.,
"02:32:03,799","02:32:04,299",SPEAKER_18,"02:32:03,080","02:32:05,080",Right. Here we go.,
"02:32:04,700","02:32:05,700",SPEAKER_18,"02:32:03,080","02:32:05,080",Right. Here we go.,
"02:32:05,899","02:32:08,100",SPEAKER_18,"02:32:05,080","02:32:08,080","Now, all I want is a simple yes or no.",
"02:32:08,600","02:32:12,299",SPEAKER_18,"02:32:08,080","02:32:10,080",Is that suitcase yours or not?,
"02:32:11,700","02:32:12,000",SPEAKER_13,"02:32:10,080","02:32:12,080","No, yes.",
"02:32:14,100","02:32:14,700",SPEAKER_18,"02:32:13,080","02:32:17,080","Oh, take your time, Snork Maiden.",
"02:32:15,299","02:32:20,600",SPEAKER_18,"02:32:13,080","02:32:17,080","Oh, take your time, Snork Maiden.",
"02:32:19,299","02:32:19,399",SPEAKER_15,"02:32:19,080","02:32:21,080","What was that, Snork Maiden?",
"02:32:19,399","02:32:19,799",SPEAKER_13,"02:32:19,080","02:32:21,080","What was that, Snork Maiden?",
"02:32:19,799","02:32:20,399",SPEAKER_15,"02:32:19,080","02:32:21,080","What was that, Snork Maiden?",
"02:32:21,399","02:32:24,399",SPEAKER_18,"02:32:21,080","02:32:24,080","Look, I'm sorry, but can I ask you again?",
"02:32:24,700","02:32:31,299",SPEAKER_18,"02:32:24,080","02:32:26,080","Yes, as many times as you want.",
"02:32:25,100","02:32:26,899",SPEAKER_15,"02:32:24,080","02:32:26,080","Yes, as many times as you want.",
"02:32:34,799","02:32:38,500",SPEAKER_18,"02:32:34,080","02:32:36,080","Now then, the suitcase.",
"02:32:39,100","02:32:39,700",SPEAKER_13,"02:32:39,080","02:32:41,080",Does it belong to you?,
"02:32:39,799","02:32:41,799",SPEAKER_18,"02:32:39,080","02:32:41,080",Does it belong to you?,
"02:32:42,000","02:32:42,000",SPEAKER_18,"02:32:41,080","02:32:43,080","Yes, it does.",
"02:32:42,000","02:32:43,000",SPEAKER_13,"02:32:41,080","02:32:43,080","Yes, it does.",
"02:32:43,000","02:32:45,000",SPEAKER_18,"02:32:41,080","02:32:43,080","Yes, it does.",
"02:32:45,000","02:32:50,000",SPEAKER_15,"02:32:43,080","02:32:45,080",So it's not the groaks.,
"02:32:45,000","02:32:46,200",SPEAKER_13,"02:32:43,080","02:32:45,080",So it's not the groaks.,
"02:32:50,399","02:32:50,399",SPEAKER_18,"02:32:50,080","02:32:53,080",We're very happy for you.,
"02:32:50,399","02:32:52,399",SPEAKER_15,"02:32:50,080","02:32:53,080",We're very happy for you.,
"02:32:52,399","02:32:52,500",SPEAKER_17,"02:32:50,080","02:32:53,080",We're very happy for you.,
"02:32:53,100","02:32:55,600",SPEAKER_10,"02:32:53,080","02:32:55,080",Snork Maiden is really having to work hard.,
"02:32:55,600","02:33:01,500",SPEAKER_17,"02:32:55,080","02:32:58,080","I wouldn't have, I'd scare them into talking.",
"02:33:03,000","02:33:03,600",SPEAKER_02,"02:33:01,080","02:33:04,080",Snork Maiden is nice.,
"02:33:04,100","02:33:06,399",SPEAKER_17,"02:33:04,080","02:33:07,080",Everybody in this house is nice.,
"02:33:07,399","02:33:09,200",SPEAKER_17,"02:33:07,080","02:33:10,080",Do you think they'd let us stay here forever?,
"02:33:10,200","02:33:12,799",SPEAKER_17,"02:33:10,080","02:33:11,080",Of course.,
"02:33:12,799","02:33:12,899",SPEAKER_18,"02:33:11,080","02:33:13,080",If we can keep away from the grog.,
"02:33:20,000","02:33:22,500",SPEAKER_45,"02:33:18,080","02:33:20,080",And now we're good friends.,
"02:33:23,600","02:33:30,399",SPEAKER_18,"02:33:23,080","02:33:24,080",Thank you.,
"02:33:30,399","02:33:30,399",SPEAKER_31,"02:33:30,080","02:33:31,080",Rather muddled.,
"02:33:30,399","02:33:30,399",SPEAKER_18,"02:33:30,080","02:33:31,080",Rather muddled.,
"02:33:30,399","02:33:33,600",SPEAKER_31,"02:33:30,080","02:33:31,080",Rather muddled.,
"02:33:34,100","02:33:38,600",SPEAKER_18,"02:33:34,080","02:33:37,080","Oh, I'm afraid I didn't get very much, though.",
"02:33:39,299","02:33:43,299",SPEAKER_10,"02:33:39,080","02:33:42,080","So, what did you find out then, Snork Maiden?",
"02:33:43,600","02:33:43,899",SPEAKER_18,"02:33:43,080","02:33:47,080","Well, first of all, the suitcase does seem to be theirs.",
"02:33:44,399","02:33:56,600",SPEAKER_18,"02:33:43,080","02:33:47,080","Well, first of all, the suitcase does seem to be theirs.",
"02:33:56,799","02:34:01,100",SPEAKER_10,"02:33:56,080","02:34:00,080","Oh, dear. So they do have something belonging to a...",
"02:34:01,100","02:34:01,200",SPEAKER_32,"02:34:01,080","02:34:03,080","Well, Snork Maiden, what is it?",
"02:34:01,200","02:34:09,600",SPEAKER_18,"02:34:01,080","02:34:03,080","Well, Snork Maiden, what is it?",
"02:34:10,000","02:34:11,000",SPEAKER_10,"02:34:08,080","02:34:10,080","Oh, is it?",
"02:34:13,000","02:34:18,500",SPEAKER_45,"02:34:12,080","02:34:15,080",This is very difficult to understand.,
"02:34:19,000","02:34:19,000",SPEAKER_10,"02:34:15,080","02:34:19,080","I mean, thing of me and Bob don't look like thieves at all, do they?",
"02:34:19,000","02:34:26,200",SPEAKER_07,"02:34:15,080","02:34:19,080","I mean, thing of me and Bob don't look like thieves at all, do they?",
"02:34:26,799","02:34:29,899",SPEAKER_18,"02:34:26,080","02:34:30,080","Well, what they said was that she just happened to have it.",
"02:34:29,899","02:34:32,899",SPEAKER_17,"02:34:26,080","02:34:30,080","Well, what they said was that she just happened to have it.",
"02:34:33,000","02:34:36,899",SPEAKER_17,"02:34:30,080","02:34:33,080",They didn't say whether it belonged to her or not.,
"02:34:37,200","02:34:39,200",SPEAKER_10,"02:34:37,080","02:34:39,080","Oh, dear, oh, dear.",
"02:34:39,399","02:34:43,600",SPEAKER_18,"02:34:39,080","02:34:44,080",Bob and thing of me are very frightened of how she'll take her revenge if she catches them.,
"02:34:43,899","02:34:47,500",SPEAKER_18,"02:34:39,080","02:34:44,080",Bob and thing of me are very frightened of how she'll take her revenge if she catches them.,
"02:34:48,100","02:34:50,799",SPEAKER_10,"02:34:48,080","02:34:51,080","Oh, this is a fine mess indeed.",
"02:34:51,200","02:34:56,600",SPEAKER_10,"02:34:51,080","02:34:53,080",The grog is sure to come back tonight.,
"02:34:57,000","02:34:57,100",SPEAKER_17,"02:34:56,080","02:34:57,080",What can we do?,
"02:34:57,100","02:34:57,299",SPEAKER_32,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,299","02:34:57,299",SPEAKER_17,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,299","02:34:57,500",SPEAKER_32,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,500","02:34:57,500",SPEAKER_17,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,500","02:34:57,600",SPEAKER_32,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,600","02:34:57,600",SPEAKER_17,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,600","02:34:57,700",SPEAKER_32,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,700","02:34:57,799",SPEAKER_17,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,799","02:34:57,799",SPEAKER_32,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,799","02:34:57,799",SPEAKER_17,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,799","02:34:57,899",SPEAKER_32,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:34:57,899","02:35:01,000",SPEAKER_17,"02:34:57,080","02:34:59,080",We can do the same as before.,
"02:35:01,000","02:35:04,200",SPEAKER_45,"02:34:59,080","02:35:01,080","Yeah, but it's not fair to drive her away.",
"02:35:10,000","02:35:10,100",SPEAKER_10,"02:35:05,080","02:35:10,080",She means to get the suitcase and I don't think it will be so easy to get rid of her this time.,
"02:35:10,100","02:35:12,799",SPEAKER_10,"02:35:10,080","02:35:13,080","And if she stays, we'll have a never-ending winter.",
"02:35:14,200","02:35:19,799",SPEAKER_06,"02:35:14,080","02:35:17,080","Well, I'll cover up the petunias just in case.",
"02:35:19,799","02:35:21,899",SPEAKER_31,"02:35:19,080","02:35:20,080",I'll look after Snork.,
"02:35:21,899","02:35:23,399",SPEAKER_06,"02:35:20,080","02:35:22,080","I will, Moomin, Mama, I'll stay.",
"02:35:24,100","02:35:27,100",SPEAKER_06,"02:35:24,080","02:35:26,080","Don't look so clump, everyone.",
"02:35:27,500","02:35:31,700",SPEAKER_06,"02:35:27,080","02:35:30,080",But it would help if we knew what was in that suitcase.,
"02:35:31,700","02:35:33,299",SPEAKER_10,"02:35:30,080","02:35:32,080","But even if we didn't, it could still work.",
"02:35:34,000","02:35:36,600",SPEAKER_06,"02:35:32,080","02:35:34,080","And what is it, dear?",
"02:36:48,100","02:36:48,200",SPEAKER_13,"02:36:47,080","02:36:49,080",She's coming!,
"02:36:49,000","02:36:49,899",SPEAKER_13,"02:36:47,080","02:36:49,080",She's coming!,
"02:36:52,100","02:36:52,100",SPEAKER_18,"02:36:52,080","02:36:54,080","Oh, I hope Moomin Papa can do something.",
"02:36:52,100","02:36:53,000",SPEAKER_31,"02:36:52,080","02:36:54,080","Oh, I hope Moomin Papa can do something.",
"02:36:53,000","02:36:54,000",SPEAKER_18,"02:36:52,080","02:36:54,080","Oh, I hope Moomin Papa can do something.",
"02:36:54,000","02:36:58,000",SPEAKER_31,"02:36:52,080","02:36:54,080","Oh, I hope Moomin Papa can do something.",
"02:37:02,399","02:37:04,200",SPEAKER_10,"02:37:02,080","02:37:04,080","Uh-oh, she's coming.",
"02:37:04,299","02:37:04,299",SPEAKER_31,"02:37:04,080","02:37:06,080",Just when I was winning.,
"02:37:04,299","02:37:04,399",SPEAKER_32,"02:37:04,080","02:37:06,080",Just when I was winning.,
"02:37:04,399","02:37:04,600",SPEAKER_31,"02:37:04,080","02:37:06,080",Just when I was winning.,
"02:37:04,600","02:37:05,500",SPEAKER_32,"02:37:04,080","02:37:06,080",Just when I was winning.,
"02:37:06,200","02:37:08,799",SPEAKER_45,"02:37:06,080","02:37:09,080","You better hide under the table, little my.",
"02:37:09,100","02:37:10,000",SPEAKER_32,"02:37:09,080","02:37:10,080",Don't be stupid!,
"02:37:10,000","02:37:12,399",SPEAKER_33,"02:37:09,080","02:37:10,080",Don't be stupid!,G05
"02:37:22,100","02:37:23,100",SPEAKER_06,"02:37:22,080","02:37:23,080","Where is she, Papa?",
"02:37:23,500","02:37:25,600",SPEAKER_10,"02:37:23,080","02:37:25,080",Exactly where she was yesterday.,
"02:37:25,600","02:37:27,700",SPEAKER_17,"02:37:25,080","02:37:27,080","I'll go for a toast, alright, Papa?",
"02:37:27,700","02:37:32,200",SPEAKER_10,"02:37:27,080","02:37:32,080","Let me go first, and then the rest of you can fan out behind me.",
"02:37:32,700","02:37:32,799",SPEAKER_10,"02:37:32,080","02:37:34,080",Moomin Mama.,
"02:37:33,100","02:37:34,299",SPEAKER_10,"02:37:32,080","02:37:34,080",Moomin Mama.,
"02:37:34,600","02:37:35,500",SPEAKER_10,"02:37:34,080","02:37:36,080","What is it, Papa?",
"02:37:36,200","02:37:40,700",SPEAKER_10,"02:37:36,080","02:37:39,080",Perhaps now's the time to tell us your idea.,
"02:37:54,200","02:38:07,100",SPEAKER_10,"02:37:53,080","02:37:57,080",Don't go away! We want to talk to you!,
"02:38:09,500","02:38:12,500",SPEAKER_10,"02:38:07,080","02:38:14,080","Well, won't you let them keep it, uh, perhaps?",
"02:38:15,000","02:38:16,600",SPEAKER_10,"02:38:14,080","02:38:19,080","Now, will you sell it to them?",
"02:38:19,600","02:38:20,500",SPEAKER_10,"02:38:19,080","02:38:21,080","Oh, dear.",
"02:38:21,700","02:38:27,399",SPEAKER_06,"02:38:21,080","02:38:25,080",I have some very beautiful things here in my bag.,
"02:38:38,399","02:38:39,600",SPEAKER_06,"02:38:38,080","02:38:42,080",What about this pendant? Isn't it lovely?,
"02:38:40,100","02:38:41,000",SPEAKER_06,"02:38:38,080","02:38:42,080",What about this pendant? Isn't it lovely?,
"02:38:45,100","02:38:47,299",SPEAKER_06,"02:38:45,080","02:38:47,080","So, you don't like that?",
"02:38:47,799","02:38:48,799",SPEAKER_06,"02:38:47,080","02:38:50,080","Uh, what about this then?",
"02:38:52,899","02:38:53,700",SPEAKER_06,"02:38:52,080","02:38:55,080",Or this?,
"02:38:59,399","02:38:59,799",SPEAKER_06,"02:38:59,080","02:39:01,080",Oh.,
"02:39:01,700","02:39:02,299",SPEAKER_06,"02:39:01,080","02:39:04,080",All right. Why don't you choose?,
"02:39:02,899","02:39:04,100",SPEAKER_06,"02:39:01,080","02:39:04,080",All right. Why don't you choose?,
"02:39:04,799","02:39:08,200",SPEAKER_06,"02:39:04,080","02:39:09,080","Take anything you want from my handbag, except the hair slide.",
"02:39:17,100","02:39:19,100",SPEAKER_06,"02:39:16,080","02:39:20,080","Which one do you want, this one?",
"02:39:20,399","02:39:21,500",SPEAKER_06,"02:39:20,080","02:39:24,080","Let me see, with this.",
"02:39:21,700","02:39:22,200",SPEAKER_06,"02:39:20,080","02:39:24,080","Let me see, with this.",
"02:39:24,600","02:39:25,700",SPEAKER_06,"02:39:24,080","02:39:28,080","Oh, this one?",
"02:39:29,100","02:39:36,500",SPEAKER_06,"02:39:28,080","02:39:32,080","Oh, dear, that's not really mine to give to you.",
"02:39:38,600","02:39:39,000",SPEAKER_06,"02:39:38,080","02:39:40,080","Oh, Mum!",
"02:39:39,500","02:39:41,600",SPEAKER_06,"02:39:38,080","02:39:40,080","Oh, Mum!",
"02:39:39,500","02:39:40,700",SPEAKER_10,"02:39:38,080","02:39:40,080","Oh, Mum!",
"02:39:42,200","02:39:44,700",SPEAKER_06,"02:39:42,080","02:39:47,080","Yes, my hand was suddenly frozen.",
"02:39:44,700","02:39:44,700",SPEAKER_45,"02:39:42,080","02:39:47,080","Yes, my hand was suddenly frozen.",
"02:39:47,899","02:39:48,000",SPEAKER_45,"02:39:47,080","02:39:50,080","No, you've got the shell, Mrs. Groke.",
"02:39:48,000","02:39:51,799",SPEAKER_16,"02:39:47,080","02:39:50,080","No, you've got the shell, Mrs. Groke.",
"02:39:55,700","02:39:55,700",SPEAKER_16,"02:39:55,080","02:39:59,080",Because I'll get you if you do.,
"02:39:55,700","02:39:57,299",SPEAKER_32,"02:39:55,080","02:39:59,080",Because I'll get you if you do.,
"02:40:13,399","02:40:19,399",SPEAKER_10,"02:40:13,080","02:40:17,080","Well, that was a close thing. I'm glad that's over.",
"02:40:22,299","02:40:23,799",SPEAKER_06,"02:40:22,080","02:40:24,080","I'm so sorry, Mumen.",
"02:40:24,200","02:40:30,000",SPEAKER_06,"02:40:24,080","02:40:28,080",I forgot that I had put your precious shell in my handbag to keep it safe.,
"02:40:30,000","02:40:31,200",SPEAKER_17,"02:40:28,080","02:40:31,080","It's all right, Mumen. You gave it in a good cause.",
"02:40:33,200","02:40:35,100",SPEAKER_17,"02:40:33,080","02:40:36,080","What snorkemaiden going to say, Mumen?",
"02:40:35,100","02:40:35,399",SPEAKER_31,"02:40:33,080","02:40:36,080","What snorkemaiden going to say, Mumen?",
"02:40:35,100","02:40:35,399",SPEAKER_17,"02:40:33,080","02:40:36,080","What snorkemaiden going to say, Mumen?",
"02:40:35,399","02:40:35,500",SPEAKER_17,"02:40:33,080","02:40:36,080","What snorkemaiden going to say, Mumen?",
"02:40:35,500","02:40:35,500",SPEAKER_31,"02:40:33,080","02:40:36,080","What snorkemaiden going to say, Mumen?",
"02:40:37,000","02:40:41,299",SPEAKER_31,"02:40:36,080","02:40:37,080",What?,
"02:40:43,100","02:40:47,799",SPEAKER_45,"02:40:43,080","02:40:45,080","Well, I'm not going to tell snorkemaiden,",
"02:40:48,899","02:40:55,100",SPEAKER_31,"02:40:45,080","02:40:49,080","but I think Mum, I did the right thing.",
"02:41:04,700","02:41:05,799",SPEAKER_17,"02:41:03,080","02:41:07,080","Mumen, Mumen! Look! I found one!",
"02:41:06,100","02:41:06,700",SPEAKER_17,"02:41:03,080","02:41:07,080","Mumen, Mumen! Look! I found one!",
"02:41:06,799","02:41:08,600",SPEAKER_17,"02:41:03,080","02:41:07,080","Mumen, Mumen! Look! I found one!",
"02:41:10,200","02:41:14,600",SPEAKER_17,"02:41:09,080","02:41:14,080","Well, it's very similar, but the one snorkemaiden gave me was much bigger.",
"02:41:14,799","02:41:16,799",SPEAKER_17,"02:41:14,080","02:41:17,080","Oh, a lot bigger, was it?",
"02:41:17,000","02:41:22,000",SPEAKER_43,"02:41:14,080","02:41:17,080","Oh, a lot bigger, was it?",
"02:41:22,299","02:41:23,000",SPEAKER_43,"02:41:22,080","02:41:27,080","Then with luck, she would never find out what he'd done with it.",
"02:41:23,299","02:41:25,200",SPEAKER_43,"02:41:22,080","02:41:27,080","Then with luck, she would never find out what he'd done with it.",
"02:41:26,000","02:41:26,200",SPEAKER_29,"02:41:22,080","02:41:27,080","Then with luck, she would never find out what he'd done with it.",G04
"02:41:40,399","02:41:44,299",SPEAKER_16,"02:41:40,080","02:41:44,080",This is it! This is it! I killed it!,
"02:41:47,700","02:41:47,700",SPEAKER_17,"02:41:47,080","02:41:50,080",It's exactly the same as the other one.,
"02:41:47,700","02:41:47,700",SPEAKER_16,"02:41:47,080","02:41:50,080",It's exactly the same as the other one.,
"02:41:47,700","02:41:50,000",SPEAKER_17,"02:41:47,080","02:41:50,080",It's exactly the same as the other one.,
"02:41:51,200","02:41:56,200",SPEAKER_43,"02:41:50,080","02:41:53,080","Nothing short of a miracle, isn't it?",
"02:41:58,700","02:41:59,200",SPEAKER_43,"02:41:57,080","02:42:05,080",They love the laughter and they love to live in the movements.,
"02:41:58,799","02:42:04,399",SPEAKER_09,"02:41:57,080","02:42:05,080",They love the laughter and they love to live in the movements.,G00
"02:41:59,399","02:41:59,700",SPEAKER_43,"02:41:57,080","02:42:05,080",They love the laughter and they love to live in the movements.,
"02:42:05,600","02:42:11,700",SPEAKER_09,"02:42:05,080","02:42:12,080",Believing in sharing and caring and giving the movements.,G00
"02:42:13,299","02:42:23,000",SPEAKER_09,"02:42:12,080","02:42:16,080",They're always happy and always at play.,G00
"02:42:23,000","02:42:23,299",SPEAKER_08,"02:42:20,080","02:42:27,080",They love the laughter and they love to live in the movements.,G02
"02:42:23,299","02:42:23,399",SPEAKER_09,"02:42:20,080","02:42:27,080",They love the laughter and they love to live in the movements.,G00
"02:42:23,399","02:42:23,399",SPEAKER_08,"02:42:20,080","02:42:27,080",They love the laughter and they love to live in the movements.,G02
"02:42:23,399","02:42:23,399",SPEAKER_09,"02:42:20,080","02:42:27,080",They love the laughter and they love to live in the movements.,G00
"02:42:24,299","02:42:27,299",SPEAKER_08,"02:42:20,080","02:42:27,080",They love the laughter and they love to live in the movements.,G02
"02:42:28,000","02:42:32,000",SPEAKER_09,"02:42:27,080","02:42:34,080",Believing in sharing and caring and giving the movements.,G00
"02:42:32,000","02:42:32,000",SPEAKER_08,"02:42:27,080","02:42:34,080",Believing in sharing and caring and giving the movements.,G02
"02:42:35,200","02:42:39,899",SPEAKER_09,"02:42:34,080","02:42:38,080",They're always happy and always at play.,G00
"02:42:40,000","02:42:40,000",SPEAKER_09,"02:42:38,080","02:42:42,080",The movements are having fun day after day.,G00
"02:42:40,100","02:42:40,200",SPEAKER_09,"02:42:38,080","02:42:42,080",The movements are having fun day after day.,G00
"02:42:40,200","02:42:40,899",SPEAKER_37,"02:42:38,080","02:42:42,080",The movements are having fun day after day.,
"02:42:42,700","02:42:51,000",SPEAKER_09,"02:42:42,080","02:42:45,080",The movements are having fun day after day.,G00
"02:42:51,000","02:42:52,799",SPEAKER_08,"02:42:50,080","02:42:53,080",The movements.,G02
"02:42:53,500","02:42:56,200",SPEAKER_08,"02:42:53,080","02:42:57,080",The movements.,G02
"02:42:57,500","02:42:57,899",SPEAKER_08,"02:42:57,080","02:43:03,080",The movements.,G02
"02:43:01,000","02:43:01,000",SPEAKER_13,"02:42:57,080","02:43:03,080",The movements.,
"02:43:22,600","02:43:23,000",SPEAKER_23,"02:43:22,080","02:43:25,080",Here they are for one and all.,G03
"02:43:23,000","02:43:35,399",SPEAKER_09,"02:43:22,080","02:43:25,080",Here they are for one and all.,G00
"02:43:36,500","02:43:38,000",SPEAKER_09,"02:43:36,080","02:43:39,080",They are the movements.,G00
"02:43:39,399","02:43:52,399",SPEAKER_09,"02:43:39,080","02:43:42,080","So come with me, give me your hand.",G00
"02:43:53,899","02:43:56,000",SPEAKER_09,"02:43:53,080","02:43:56,080",There were the movements.,G00
"02:43:56,500","02:44:04,100",SPEAKER_09,"02:43:56,080","02:43:59,080",There were the movements.,G00
"02:44:05,299","02:44:06,899",SPEAKER_09,"02:44:05,080","02:44:08,080",There were the movements.,G00
"02:44:20,500","02:44:29,600",SPEAKER_01,"02:44:18,080","02:44:21,080",There were the movements.,G01
"02:44:33,000","02:44:33,000",SPEAKER_01,"02:44:30,080","02:44:33,080",There were the movements.,G01
"02:44:33,500","02:44:33,700",SPEAKER_01,"02:44:33,080","02:44:36,080",There were the movements.,G01
"02:44:35,399","02:44:41,299",SPEAKER_01,"02:44:33,080","02:44:36,080",There were the movements.,G01
"02:44:55,100","02:44:55,899",SPEAKER_13,"02:44:54,080","02:44:57,080",There were the movements.,
"02:45:10,500","02:45:11,000",SPEAKER_13,"02:45:00,080","02:45:17,280",That's all right.,
"02:45:11,000","02:45:11,200",SPEAKER_06,"02:45:00,080","02:45:17,280",That's all right.,
"02:45:11,200","02:45:11,399",SPEAKER_13,"02:45:00,080","02:45:17,280",That's all right.,
"02:45:11,399","02:45:11,399",SPEAKER_17,"02:45:00,080","02:45:17,280",That's all right.,
"02:45:11,500","02:45:11,600",SPEAKER_13,"02:45:00,080","02:45:17,280",That's all right.,
"02:45:11,600","02:45:11,799",SPEAKER_17,"02:45:00,080","02:45:17,280",That's all right.,
"02:45:12,100","02:45:15,200",SPEAKER_17,"02:45:00,080","02:45:17,280",That's all right.,
"02:45:15,700","02:45:16,799",SPEAKER_06,"02:45:00,080","02:45:17,280",That's all right.,
"02:45:19,200","02:45:19,299",SPEAKER_06,"02:45:17,280","02:45:21,520","Thank you, think of me.",
"02:45:19,299","02:45:19,600",SPEAKER_17,"02:45:17,280","02:45:21,520","Thank you, think of me.",
"02:45:19,600","02:45:21,100",SPEAKER_06,"02:45:17,280","02:45:21,520","Thank you, think of me.",
"02:45:21,299","02:45:22,399",SPEAKER_06,"02:45:17,280","02:45:21,520","Thank you, think of me.",
"02:45:23,000","02:45:23,000",SPEAKER_14,"02:45:22,520","02:45:24,520","Yes, for a walk.",
"02:45:24,299","02:45:25,299",SPEAKER_06,"02:45:22,520","02:45:24,520","Yes, for a walk.",
"02:45:28,700","02:45:30,000",SPEAKER_13,"02:45:27,520","02:45:36,440",It seems that think of me and Bob are well and truly part of Moomin House now.,
"02:45:31,100","02:45:35,700",SPEAKER_43,"02:45:27,520","02:45:36,440",It seems that think of me and Bob are well and truly part of Moomin House now.,
"02:45:36,500","02:45:38,000",SPEAKER_43,"02:45:36,440","02:45:40,920","Luckily, they don't eat a lot, and are small enough to find the pencils that fall between",
"02:45:38,200","02:45:42,799",SPEAKER_43,"02:45:36,440","02:45:40,920","Luckily, they don't eat a lot, and are small enough to find the pencils that fall between",
"02:45:47,799","02:45:50,000",SPEAKER_17,"02:45:45,360","02:45:50,440","Hey, this looks like a great hiding place.",
"02:45:50,299","02:45:52,200",SPEAKER_17,"02:45:45,360","02:45:50,440","Hey, this looks like a great hiding place.",
"02:45:54,299","02:45:55,100",SPEAKER_17,"02:45:53,440","02:45:56,440","Let's go get the suitcase, man.",
"02:45:55,100","02:45:57,000",SPEAKER_14,"02:45:53,440","02:45:56,440","Let's go get the suitcase, man.",
"02:45:57,000","02:45:58,899",SPEAKER_30,"02:45:56,440","02:46:01,240",Are you sure it's not safe for an alarm?,G04
"02:46:01,100","02:46:04,000",SPEAKER_14,"02:45:56,440","02:46:01,240",Are you sure it's not safe for an alarm?,
"02:46:04,200","02:46:05,700",SPEAKER_14,"02:46:01,240","02:46:04,320",What would you say if someone went in when we went there?,
"02:46:07,899","02:46:11,600",SPEAKER_30,"02:46:07,880","02:46:11,880",I think the Moomin's are much too nice to do anything like that.,G04
"02:46:12,100","02:46:12,200",SPEAKER_14,"02:46:11,880","02:46:12,880",It's not there.,
"02:46:12,299","02:46:12,399",SPEAKER_14,"02:46:11,880","02:46:12,880",It's not there.,
"02:46:12,399","02:46:17,399",SPEAKER_14,"02:46:11,880","02:46:12,880",It's not there.,
"02:46:17,399","02:46:17,399",SPEAKER_17,"02:46:15,320","02:46:20,280",You know the Moomin's let anybody stay.,
"02:46:20,100","02:46:21,200",SPEAKER_17,"02:46:15,320","02:46:20,280",You know the Moomin's let anybody stay.,
"02:46:21,200","02:46:21,299",SPEAKER_18,"02:46:20,280","02:46:23,160",Snork maiden.,
"02:46:22,899","02:46:23,000",SPEAKER_17,"02:46:20,280","02:46:23,160",Snork maiden.,
"02:46:23,000","02:46:30,899",SPEAKER_18,"02:46:20,280","02:46:23,160",Snork maiden.,
"02:46:30,899","02:46:30,899",SPEAKER_33,"02:46:26,680","02:46:31,120","Moomin still has the shell that I gave him, but you said that he didn't.",G05
"02:46:30,899","02:46:31,000",SPEAKER_32,"02:46:26,680","02:46:31,120","Moomin still has the shell that I gave him, but you said that he didn't.",
"02:46:31,000","02:46:31,899",SPEAKER_33,"02:46:26,680","02:46:31,120","Moomin still has the shell that I gave him, but you said that he didn't.",G05
"02:46:31,899","02:46:32,000",SPEAKER_31,"02:46:31,120","02:46:32,120",Impossible.,
"02:46:32,000","02:46:32,000",SPEAKER_33,"02:46:31,120","02:46:32,120",Impossible.,G05
"02:46:32,000","02:46:32,000",SPEAKER_31,"02:46:31,120","02:46:32,120",Impossible.,
"02:46:32,000","02:46:32,100",SPEAKER_33,"02:46:31,120","02:46:32,120",Impossible.,G05
"02:46:32,100","02:46:32,100",SPEAKER_31,"02:46:31,120","02:46:32,120",Impossible.,
"02:46:32,100","02:46:49,000",SPEAKER_33,"02:46:31,120","02:46:32,120",Impossible.,G05
"02:46:49,000","02:46:55,100",SPEAKER_31,"02:46:48,360","02:46:51,840","Well, I'll go and ask Moomin right now, little Mai.",
"02:46:56,000","02:46:56,600",SPEAKER_31,"02:46:51,840","02:46:56,080","It's a bit awkward, but if I'm going to be honest, Snork maiden.",
"02:46:56,799","02:47:05,600",SPEAKER_31,"02:46:56,080","02:46:57,080",What?,
"02:47:04,399","02:47:04,500",SPEAKER_13,"02:47:01,920","02:47:04,520",And I found something you might be interested in.,
"02:47:04,500","02:47:04,700",SPEAKER_18,"02:47:01,920","02:47:04,520",And I found something you might be interested in.,
"02:47:05,899","02:47:14,600",SPEAKER_31,"02:47:04,520","02:47:06,080","Well, what is it?",
"02:47:15,500","02:47:25,100",SPEAKER_31,"02:47:15,120","02:47:16,120",Yes.,
"02:47:25,100","02:47:26,000",SPEAKER_18,"02:47:24,560","02:47:25,560",Yes.,
