Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID
"01:50:38,399","01:50:38,399",SPEAKER_24,"01:50:37,140","01:50:39,140","Hi, Papa!",
"01:50:40,800","01:50:41,399",SPEAKER_32,"01:50:40,140","01:50:42,140",Oh.,
"01:50:42,399","01:50:43,000",SPEAKER_32,"01:50:42,140","01:50:45,140","Well, I'm back.",
"01:50:43,000","01:50:43,000",SPEAKER_17,"01:50:42,140","01:50:45,140","Well, I'm back.",G00
"01:50:43,399","01:50:44,899",SPEAKER_32,"01:50:42,140","01:50:45,140","Well, I'm back.",
"01:50:44,899","01:50:44,899",SPEAKER_17,"01:50:42,140","01:50:45,140","Well, I'm back.",G00
"01:50:45,500","01:50:47,699",SPEAKER_17,"01:50:45,140","01:50:47,140",I'm so pleased to see you again.,G00
"01:50:47,699","01:50:48,899",SPEAKER_32,"01:50:47,140","01:50:49,140","Thank you, Mama.",
"01:50:49,100","01:50:49,199",SPEAKER_32,"01:50:47,140","01:50:49,140","Thank you, Mama.",
"01:50:49,300","01:50:51,399",SPEAKER_13,"01:50:49,140","01:50:52,140","Papa, how was your adventure?",
"01:50:51,500","01:50:51,899",SPEAKER_32,"01:50:49,140","01:50:52,140","Papa, how was your adventure?",
"01:50:52,899","01:50:57,000",SPEAKER_32,"01:50:52,140","01:50:54,140",I'm unexpected.,
"01:50:57,500","01:50:58,000",SPEAKER_42,"01:50:57,140","01:50:59,140","Oh, yes. You can try mine.",
"01:50:58,000","01:50:59,000",SPEAKER_27,"01:50:57,140","01:50:59,140","Oh, yes. You can try mine.",G08
"01:50:59,000","01:50:59,000",SPEAKER_42,"01:50:57,140","01:50:59,140","Oh, yes. You can try mine.",
"01:50:59,000","01:51:00,000",SPEAKER_27,"01:50:57,140","01:50:59,140","Oh, yes. You can try mine.",G08
"01:51:00,000","01:51:00,000",SPEAKER_42,"01:50:59,140","01:51:00,140","First, Moomin, Papa.",
"01:51:00,000","01:51:02,100",SPEAKER_27,"01:50:59,140","01:51:00,140","First, Moomin, Papa.",G08
"01:51:02,100","01:51:02,199",SPEAKER_42,"01:51:00,140","01:51:02,140","Oh, mine's the best. Try mine, Papa.",
"01:51:02,300","01:51:04,300",SPEAKER_32,"01:51:02,140","01:51:04,140","Oh, that's good. I'm starving.",
"01:51:04,699","01:51:06,199",SPEAKER_27,"01:51:04,140","01:51:06,140",Tell us about your adventure.,G08
"01:51:08,000","01:51:08,199",SPEAKER_27,"01:51:07,140","01:51:08,140",I love you.,G08
"01:51:08,199","01:51:08,300",SPEAKER_50,"01:51:08,140","01:51:11,140",Were you an immortal danger? Did you eat any rats?,
"01:51:08,300","01:51:08,399",SPEAKER_27,"01:51:08,140","01:51:11,140",Were you an immortal danger? Did you eat any rats?,G08
"01:51:08,399","01:51:08,500",SPEAKER_50,"01:51:08,140","01:51:11,140",Were you an immortal danger? Did you eat any rats?,
"01:51:08,500","01:51:08,899",SPEAKER_27,"01:51:08,140","01:51:11,140",Were you an immortal danger? Did you eat any rats?,G08
"01:51:08,600","01:51:08,600",SPEAKER_50,"01:51:08,140","01:51:11,140",Were you an immortal danger? Did you eat any rats?,
"01:51:08,899","01:51:10,800",SPEAKER_50,"01:51:08,140","01:51:11,140",Were you an immortal danger? Did you eat any rats?,
"01:51:11,399","01:51:13,199",SPEAKER_32,"01:51:11,140","01:51:12,140","Yeah, I am.",
"01:51:12,699","01:51:16,300",SPEAKER_17,"01:51:12,140","01:51:13,140",Suppose there's adventure.,G00
"01:51:16,500","01:51:17,399",SPEAKER_17,"01:51:16,140","01:51:18,140",Maybe later.,G00
"01:51:18,899","01:51:21,500",SPEAKER_48,"01:51:18,140","01:51:21,140",And that was the end of Mama and Papa's adventure.,
"01:51:22,100","01:51:25,899",SPEAKER_48,"01:51:21,140","01:51:23,140","They didn't get far, but then...",
"01:51:26,199","01:51:28,300",SPEAKER_48,"01:51:26,140","01:51:29,140",Or at least for you to think they're happening.,
"01:51:33,000","01:51:33,100",SPEAKER_48,"01:51:29,140","01:51:39,140","They love the laughter and they love the living, the movements.",
"01:51:33,100","01:51:33,100",SPEAKER_08,"01:51:29,140","01:51:39,140","They love the laughter and they love the living, the movements.",G07
"01:51:33,100","01:51:33,100",SPEAKER_20,"01:51:29,140","01:51:39,140","They love the laughter and they love the living, the movements.",G08
"01:51:33,100","01:51:34,199",SPEAKER_08,"01:51:29,140","01:51:39,140","They love the laughter and they love the living, the movements.",G07
"01:51:34,199","01:51:34,899",SPEAKER_20,"01:51:29,140","01:51:39,140","They love the laughter and they love the living, the movements.",G08
"01:51:34,899","01:51:35,000",SPEAKER_08,"01:51:29,140","01:51:39,140","They love the laughter and they love the living, the movements.",G07
"01:51:35,000","01:51:38,699",SPEAKER_20,"01:51:29,140","01:51:39,140","They love the laughter and they love the living, the movements.",G08
"01:51:40,000","01:51:46,399",SPEAKER_20,"01:51:39,140","01:51:47,140",Believing in sharing and caring and giving the movements.,G08
"01:51:47,699","01:51:57,899",SPEAKER_20,"01:51:47,140","01:51:51,140",They're always happy and always at play.,G08
"01:51:58,600","01:52:01,600",SPEAKER_20,"01:51:58,140","01:52:08,140","They love the laughter and they love the living, the movements.",G08
"01:52:02,399","01:52:06,600",SPEAKER_20,"01:51:58,140","01:52:08,140","They love the laughter and they love the living, the movements.",G08
"01:52:09,500","01:52:13,699",SPEAKER_20,"01:52:08,140","01:52:16,140",Believing in sharing and caring and giving the movements.,G08
"01:52:17,100","01:52:27,199",SPEAKER_20,"01:52:16,140","01:52:20,140",They're always happy and always at play.,G08
"01:52:27,800","01:52:29,000",SPEAKER_20,"01:52:27,140","01:52:31,140",The movements.,G08
"01:52:29,300","01:52:29,399",SPEAKER_20,"01:52:27,140","01:52:31,140",The movements.,G08
"01:52:29,399","01:52:29,500",SPEAKER_20,"01:52:27,140","01:52:31,140",The movements.,G08
"01:52:29,500","01:52:29,600",SPEAKER_20,"01:52:27,140","01:52:31,140",The movements.,G08
"01:53:10,699","01:53:12,300",SPEAKER_20,"01:53:08,140","01:53:13,140",The movements.,G08
"01:53:13,699","01:53:26,600",SPEAKER_20,"01:53:13,140","01:53:17,140",The movements.,G08
"01:53:28,100","01:53:29,000",SPEAKER_20,"01:53:27,140","01:53:31,140",The movements.,G08
"01:53:29,000","01:53:30,000",SPEAKER_19,"01:53:27,140","01:53:31,140",The movements.,
"01:53:30,899","01:53:35,899",SPEAKER_19,"01:53:27,140","01:53:31,140",The movements.,
"01:53:36,000","01:53:36,000",SPEAKER_19,"01:53:35,140","01:53:39,140",The movements.,
"01:53:36,600","01:53:38,300",SPEAKER_19,"01:53:35,140","01:53:39,140",The movements.,
"01:53:39,600","01:53:41,100",SPEAKER_19,"01:53:39,140","01:53:43,140",The movements.,
"01:53:43,199","01:53:46,000",SPEAKER_23,"01:53:43,140","01:53:47,140",The movements.,
"01:53:46,100","01:53:46,100",SPEAKER_23,"01:53:43,140","01:53:47,140",The movements.,
"01:53:46,399","01:53:52,300",SPEAKER_23,"01:53:43,140","01:53:47,140",The movements.,
"01:53:54,699","01:53:57,399",SPEAKER_23,"01:53:53,140","01:53:57,140",The movements.,
"01:53:57,699","01:54:03,800",SPEAKER_23,"01:53:57,140","01:54:01,140",The movements.,
"01:54:07,100","01:54:07,399",SPEAKER_23,"01:54:05,140","01:54:15,140",The movements.,
"01:54:07,399","01:54:09,000",SPEAKER_23,"01:54:05,140","01:54:15,140",The movements.,
"01:54:09,199","01:54:15,500",SPEAKER_23,"01:54:05,140","01:54:15,140",The movements.,
"01:54:26,300","01:54:27,500",SPEAKER_48,"01:54:25,140","01:54:31,140","It was the end of summer, but still every day seemed harder than the last.",
"01:54:28,000","01:54:30,899",SPEAKER_48,"01:54:25,140","01:54:31,140","It was the end of summer, but still every day seemed harder than the last.",
"01:54:33,000","01:54:35,399",SPEAKER_48,"01:54:31,140","01:54:33,140",It was the end of telescending for the last.,
"01:54:35,699","01:54:37,600",SPEAKER_48,"01:54:33,140","01:54:37,140",Womenbowl had no rain for weeks and finally the river had dried up.,
"01:54:38,199","01:54:41,000",SPEAKER_27,"01:54:37,140","01:54:41,140",Dad says this weather is a catastrophe snuffing.,G08
"01:54:41,000","01:54:42,500",SPEAKER_10,"01:54:37,140","01:54:41,140",Dad says this weather is a catastrophe snuffing.,G04
"01:54:42,800","01:54:47,199",SPEAKER_27,"01:54:41,140","01:54:43,140","Oh no, ready.",G08
"01:54:47,699","01:54:49,699",SPEAKER_10,"01:54:47,140","01:54:49,140",I don't think that will happen.,G04
"01:54:50,199","01:54:50,199",SPEAKER_13,"01:54:49,140","01:54:52,140",Dad can't ever remember it so hot.,
"01:54:50,199","01:54:52,300",SPEAKER_27,"01:54:49,140","01:54:52,140",Dad can't ever remember it so hot.,G08
"01:54:52,300","01:54:53,600",SPEAKER_13,"01:54:52,140","01:54:54,140",Even the river has dried up.,
"01:54:54,100","01:54:56,000",SPEAKER_10,"01:54:52,140","01:54:54,140",Even the river has dried up.,G04
"01:54:56,399","01:54:57,699",SPEAKER_10,"01:54:56,140","01:54:58,140",I can't fish anymore.,G04
"01:54:58,000","01:55:03,100",SPEAKER_10,"01:54:56,140","01:54:58,140",I can't fish anymore.,G04
"01:55:04,500","01:55:06,699",SPEAKER_13,"01:55:03,260","01:55:10,500","Well, it's too hot for me anyway.",
"01:55:19,800","01:55:22,600",SPEAKER_32,"01:55:10,500","01:55:23,620","Oh, it's so hot, I can't think.",
"01:55:25,399","01:55:27,699",SPEAKER_42,"01:55:23,620","01:55:52,220","Well, well, even the weeds are wilting.",
"01:55:32,699","01:55:35,199",SPEAKER_16,"01:55:23,620","01:55:52,220","Well, well, even the weeds are wilting.",
"01:55:33,500","01:55:33,500",SPEAKER_15,"01:55:23,620","01:55:52,220","Well, well, even the weeds are wilting.",
"01:55:47,300","01:55:47,300",SPEAKER_13,"01:55:23,620","01:55:52,220","Well, well, even the weeds are wilting.",
"01:55:52,100","01:55:54,100",SPEAKER_13,"01:55:23,620","01:55:52,220","Well, well, even the weeds are wilting.",
"01:55:54,500","01:55:56,500",SPEAKER_06,"01:55:52,220","01:55:54,500","The sea never dries up, does it?",
"01:55:57,199","01:55:58,600",SPEAKER_06,"01:55:54,500","01:55:57,220","Of course not stupid, wherever the fish go.",
"01:56:16,000","01:56:16,000",SPEAKER_15,"01:56:02,220","01:56:31,500",Here you are.,
"01:56:16,000","01:56:16,199",SPEAKER_13,"01:56:02,220","01:56:31,500",Here you are.,
"01:56:23,000","01:56:23,800",SPEAKER_13,"01:56:02,220","01:56:31,500",Here you are.,
"01:56:31,300","01:56:32,199",SPEAKER_27,"01:56:02,220","01:56:31,500",Here you are.,G08
"01:56:34,100","01:56:36,600",SPEAKER_27,"01:56:31,500","01:56:44,540",It's loose.,G08
"01:56:38,300","01:56:39,000",SPEAKER_27,"01:56:31,500","01:56:44,540",It's loose.,G08
"01:56:39,000","01:56:39,500",SPEAKER_07,"01:56:31,500","01:56:44,540",It's loose.,
"01:56:41,699","01:56:42,800",SPEAKER_15,"01:56:31,500","01:56:44,540",It's loose.,
"01:57:33,600","01:57:34,699",SPEAKER_07,"01:57:32,360","01:57:42,360","Oh, that hurt. What's this stupid box doing here? I think it's floated from foreign lands.",
"01:57:36,800","01:57:38,300",SPEAKER_27,"01:57:32,360","01:57:42,360","Oh, that hurt. What's this stupid box doing here? I think it's floated from foreign lands.",G08
"01:57:38,399","01:57:42,699",SPEAKER_27,"01:57:32,360","01:57:42,360","Oh, that hurt. What's this stupid box doing here? I think it's floated from foreign lands.",G08
"01:57:42,699","01:57:42,699",SPEAKER_06,"01:57:42,360","01:57:47,360",What's it got in it? Perhaps it's full of priceless jewels.,
"01:57:43,399","01:57:43,399",SPEAKER_13,"01:57:42,360","01:57:47,360",What's it got in it? Perhaps it's full of priceless jewels.,
"01:57:43,399","01:57:43,399",SPEAKER_06,"01:57:42,360","01:57:47,360",What's it got in it? Perhaps it's full of priceless jewels.,
"01:57:43,399","01:57:44,100",SPEAKER_13,"01:57:42,360","01:57:47,360",What's it got in it? Perhaps it's full of priceless jewels.,
"01:57:44,100","01:57:44,300",SPEAKER_06,"01:57:42,360","01:57:47,360",What's it got in it? Perhaps it's full of priceless jewels.,
"01:57:44,300","01:57:44,500",SPEAKER_13,"01:57:42,360","01:57:47,360",What's it got in it? Perhaps it's full of priceless jewels.,
"01:57:45,000","01:57:47,000",SPEAKER_27,"01:57:42,360","01:57:47,360",What's it got in it? Perhaps it's full of priceless jewels.,G08
"01:57:47,000","01:57:47,300",SPEAKER_06,"01:57:42,360","01:57:47,360",What's it got in it? Perhaps it's full of priceless jewels.,
"01:57:47,800","01:57:50,699",SPEAKER_13,"01:57:47,360","01:57:50,360","No, it wouldn't float so high in the water if it was.",
"01:57:51,000","01:57:54,699",SPEAKER_42,"01:57:50,360","01:57:55,360","A tiara packed in wood shavings. I could use a new comb, too.",
"01:57:56,699","01:58:02,399",SPEAKER_42,"01:57:55,360","01:57:58,360","What have you found you, too, a treasure?",
"01:57:58,100","01:57:58,100",SPEAKER_06,"01:57:55,360","01:57:58,360","What have you found you, too, a treasure?",
"01:57:58,100","01:57:58,500",SPEAKER_50,"01:57:55,360","01:57:58,360","What have you found you, too, a treasure?",
"01:57:58,500","01:57:58,699",SPEAKER_13,"01:57:58,360","01:58:02,360","No, we don't think so. It's not heavy enough. But you never know, Snork Maiden.",
"01:57:58,699","01:57:58,800",SPEAKER_06,"01:57:58,360","01:58:02,360","No, we don't think so. It's not heavy enough. But you never know, Snork Maiden.",
"01:58:03,199","01:58:04,399",SPEAKER_13,"01:58:02,360","01:58:04,360",Let's open it and see.,
"01:58:05,000","01:58:07,000",SPEAKER_42,"01:58:04,360","01:58:07,360","Come on, Slay's. Push me a shore.",
"01:58:07,000","01:58:07,399",SPEAKER_50,"01:58:04,360","01:58:07,360","Come on, Slay's. Push me a shore.",
"01:58:13,000","01:58:14,800",SPEAKER_50,"01:58:12,360","01:58:16,360",Perhaps it's gold nuggets in here. Our diamonds are something to eat.,
"01:58:15,100","01:58:17,000",SPEAKER_50,"01:58:12,360","01:58:16,360",Perhaps it's gold nuggets in here. Our diamonds are something to eat.,
"01:58:33,500","01:58:34,699",SPEAKER_27,"01:58:33,360","01:58:34,360",What sort of seeds?,G08
"01:58:39,000","01:58:45,399",SPEAKER_37,"01:58:38,360","01:58:42,360","Hmm. Well, at first glance, I'd say they might be tropical plants.",
"01:58:45,800","01:58:48,699",SPEAKER_37,"01:58:45,360","01:58:47,360","Well, species like banana are mangoes.",
"01:58:49,199","01:58:55,699",SPEAKER_37,"01:58:47,360","01:58:50,360",Banana? And mangoes.,
"01:58:56,800","01:58:59,100",SPEAKER_37,"01:58:56,360","01:58:59,360","I know, Mama. Why don't we plant them?",
"01:58:59,399","01:59:10,800",SPEAKER_37,"01:58:59,360","01:59:00,360","Good idea, Moomin.",
"01:59:11,399","01:59:14,500",SPEAKER_32,"01:59:10,360","01:59:14,360","Oh, well, it seems tropical enough to me, Mr. Hemie.",
"01:59:14,800","01:59:16,600",SPEAKER_27,"01:59:14,360","01:59:16,360","At least we can try, can't we?",G08
"01:59:16,899","01:59:19,000",SPEAKER_27,"01:59:16,360","01:59:19,360",I want to see what papaya looks like and ugly fruit.,G08
"01:59:19,000","01:59:19,600",SPEAKER_28,"01:59:16,360","01:59:19,360",I want to see what papaya looks like and ugly fruit.,G04
"01:59:20,199","01:59:23,699",SPEAKER_28,"01:59:19,360","01:59:22,360",I want mangoes growing all around my bedroom window.,G04
"01:59:23,699","01:59:24,800",SPEAKER_37,"01:59:22,360","01:59:24,360","Let's plant them, shall we?",
"01:59:27,399","01:59:31,800",SPEAKER_37,"01:59:27,360","01:59:32,360","I tell you, they're strictly tropical. They won't take root at all.",
"01:59:54,000","01:59:57,600",SPEAKER_32,"01:59:32,360","01:59:57,360","It certainly seems that Mama is enjoying herself, Mr. Hemie.",
"01:59:57,600","01:59:57,699",SPEAKER_32,"01:59:57,360","01:59:59,360",I don't think it'll be much use.,
"01:59:57,699","02:00:00,600",SPEAKER_37,"01:59:57,360","01:59:59,360",I don't think it'll be much use.,
"02:00:00,600","02:00:02,899",SPEAKER_32,"01:59:59,360","02:00:03,360","Perhaps not, but it's so worth the farm and trying.",
"02:00:03,699","02:00:06,699",SPEAKER_32,"02:00:03,360","02:00:07,360","Imagine Moomin Valley, a tropical jungle.",
"02:00:07,000","02:00:07,300",SPEAKER_42,"02:00:03,360","02:00:07,360","Imagine Moomin Valley, a tropical jungle.",
"02:00:07,399","02:00:07,899",SPEAKER_42,"02:00:07,360","02:00:13,360","Oh, Mr. Hemie, do you think these seeds will grow into real fruit trees?",
"02:00:08,699","02:00:13,100",SPEAKER_42,"02:00:07,360","02:00:13,360","Oh, Mr. Hemie, do you think these seeds will grow into real fruit trees?",
"02:00:13,699","02:00:23,500",SPEAKER_37,"02:00:13,360","02:00:23,360","Let me see. What have you got here, little my? I could very well be mistaken, but I think this one is a mango seed.",
"02:00:24,000","02:00:24,000",SPEAKER_06,"02:00:23,360","02:00:25,360",Thanks.,
"02:00:24,000","02:00:25,699",SPEAKER_42,"02:00:23,360","02:00:25,360",Thanks.,
"02:00:26,300","02:00:26,399",SPEAKER_37,"02:00:25,360","02:00:28,360","And why do you want to know, little my?",
"02:00:26,399","02:00:28,600",SPEAKER_32,"02:00:25,360","02:00:28,360","And why do you want to know, little my?",
"02:00:28,600","02:00:36,100",SPEAKER_42,"02:00:28,360","02:00:35,360",Because I'm only growing fruit. I want to be sure I'm not planting stupid orchids or passion flowers or something.,
"02:00:38,600","02:00:39,800",SPEAKER_28,"02:00:35,360","02:00:43,360","Mr. Hemie, can you tell me which one of these is banana?",G04
"02:00:40,300","02:00:42,500",SPEAKER_28,"02:00:35,360","02:00:43,360","Mr. Hemie, can you tell me which one of these is banana?",G04
"02:00:43,600","02:00:46,500",SPEAKER_37,"02:00:43,360","02:00:46,360","I'm not really too sure, but I think it's this one.",
"02:00:46,500","02:00:46,500",SPEAKER_32,"02:00:46,360","02:00:49,360","You want to grow an orchid too, snorkemaiden?",
"02:00:46,500","02:00:46,500",SPEAKER_37,"02:00:46,360","02:00:49,360","You want to grow an orchid too, snorkemaiden?",
"02:00:46,500","02:00:49,100",SPEAKER_32,"02:00:46,360","02:00:49,360","You want to grow an orchid too, snorkemaiden?",
"02:00:49,100","02:00:54,600",SPEAKER_28,"02:00:46,360","02:00:49,360","You want to grow an orchid too, snorkemaiden?",G04
"02:00:59,899","02:01:01,000",SPEAKER_37,"02:00:59,360","02:01:03,360",I think she'll be disappointed bananas won't grow here.,
"02:01:01,000","02:01:03,500",SPEAKER_32,"02:00:59,360","02:01:03,360",I think she'll be disappointed bananas won't grow here.,
"02:01:03,699","02:01:10,800",SPEAKER_32,"02:01:03,360","02:01:10,360","This weather doesn't belong here either. If it gets any hotter, I'll melt. I can't wait for dusk so it'll cool down a bit.",
"02:01:23,100","02:01:23,199",SPEAKER_28,"02:01:22,360","02:01:25,360",Isn't it wonderful to go to sleep looking at the stars?,G04
"02:01:23,199","02:01:25,899",SPEAKER_27,"02:01:22,360","02:01:25,360",Isn't it wonderful to go to sleep looking at the stars?,G08
"02:01:28,199","02:01:28,899",SPEAKER_42,"02:01:26,360","02:01:28,360",And it's not so hot anymore.,
"02:01:28,899","02:01:29,000",SPEAKER_27,"02:01:28,360","02:01:30,360",I'll sleep like a log tonight.,G08
"02:01:29,000","02:01:29,899",SPEAKER_42,"02:01:28,360","02:01:30,360",I'll sleep like a log tonight.,
"02:01:30,600","02:01:33,399",SPEAKER_21,"02:01:30,360","02:01:33,360","You always do, don't you, little my?",G05
"02:01:33,800","02:01:36,100",SPEAKER_42,"02:01:33,360","02:01:36,360","Well, sleep like an extra heavy log, then.",
"02:01:46,699","02:01:50,800",SPEAKER_28,"02:01:46,360","02:01:51,360","Oh, because I can't see the stars from there and it makes me feel romantic looking at them.",G04
"02:01:52,000","02:01:55,500",SPEAKER_17,"02:01:51,360","02:01:55,360",But you're going to get very wet if it starts raining in the night.,G00
"02:01:55,899","02:01:57,800",SPEAKER_27,"02:01:55,360","02:01:57,360","You're joking, surely, Mama.",G08
"02:01:58,300","02:01:59,100",SPEAKER_17,"02:01:57,360","02:01:59,360",Not at all.,G00
"02:01:59,800","02:02:01,000",SPEAKER_27,"02:01:59,360","02:02:04,360","But it hasn't rained for ages, and there aren't any clouds or anything. Just stars.",G08
"02:02:01,000","02:02:01,100",SPEAKER_28,"02:01:59,360","02:02:04,360","But it hasn't rained for ages, and there aren't any clouds or anything. Just stars.",G04
"02:02:01,100","02:02:01,100",SPEAKER_27,"02:01:59,360","02:02:04,360","But it hasn't rained for ages, and there aren't any clouds or anything. Just stars.",G08
"02:02:01,100","02:02:05,100",SPEAKER_28,"02:01:59,360","02:02:04,360","But it hasn't rained for ages, and there aren't any clouds or anything. Just stars.",G04
"02:02:05,100","02:02:05,100",SPEAKER_17,"02:02:04,360","02:02:08,360","All the toothpicks fell on the floor, and that's a sure sign of rain.",G00
"02:02:05,100","02:02:08,500",SPEAKER_17,"02:02:04,360","02:02:08,360","All the toothpicks fell on the floor, and that's a sure sign of rain.",G00
"02:02:09,000","02:02:09,000",SPEAKER_28,"02:02:08,360","02:02:12,360","Snorkemaiden won't mind if she gets all wet, Moomin, Mama. That should be happy.",G04
"02:02:09,000","02:02:12,899",SPEAKER_42,"02:02:08,360","02:02:12,360","Snorkemaiden won't mind if she gets all wet, Moomin, Mama. That should be happy.",
"02:02:14,800","02:02:15,899",SPEAKER_17,"02:02:14,360","02:02:15,360",Who? Why is that?,G00
"02:02:22,699","02:02:23,600",SPEAKER_17,"02:02:22,360","02:02:27,360","That's true. Good night, everyone. I hope you sleep well.",G00
"02:02:24,699","02:02:27,500",SPEAKER_17,"02:02:22,360","02:02:27,360","That's true. Good night, everyone. I hope you sleep well.",G00
"02:02:36,000","02:02:37,300",SPEAKER_13,"02:02:35,360","02:02:37,360","Good night, everybody.",
"02:02:47,600","02:02:49,600",SPEAKER_42,"02:02:46,360","02:02:48,360","Good night, Moomin.",
"02:03:05,800","02:03:05,899",SPEAKER_32,"02:03:05,360","02:03:08,360",It's too hot to sleep.,
"02:03:05,899","02:03:05,899",SPEAKER_09,"02:03:05,360","02:03:08,360",It's too hot to sleep.,
"02:03:05,899","02:03:05,899",SPEAKER_32,"02:03:05,360","02:03:08,360",It's too hot to sleep.,
"02:03:05,899","02:03:06,000",SPEAKER_09,"02:03:05,360","02:03:08,360",It's too hot to sleep.,
"02:03:06,000","02:03:06,500",SPEAKER_32,"02:03:05,360","02:03:08,360",It's too hot to sleep.,
"02:03:06,500","02:03:07,000",SPEAKER_09,"02:03:05,360","02:03:08,360",It's too hot to sleep.,
"02:03:07,000","02:03:07,000",SPEAKER_32,"02:03:05,360","02:03:08,360",It's too hot to sleep.,
"02:03:07,000","02:03:08,100",SPEAKER_09,"02:03:05,360","02:03:08,360",It's too hot to sleep.,
"02:03:08,100","02:03:08,199",SPEAKER_32,"02:03:05,360","02:03:08,360",It's too hot to sleep.,
"02:03:09,500","02:03:12,100",SPEAKER_17,"02:03:08,360","02:03:12,360",Why don't you sleep outside like the children?,G00
"02:03:12,300","02:03:13,600",SPEAKER_32,"02:03:08,360","02:03:12,360",Why don't you sleep outside like the children?,
"02:03:26,100","02:03:27,000",SPEAKER_17,"02:03:24,360","02:03:26,360",A thunderstorm.,G00
"02:03:27,199","02:03:28,899",SPEAKER_17,"02:03:26,360","02:03:29,360",I told you the toothpicks are never wrong.,G00
"02:03:40,000","02:03:41,300",SPEAKER_50,"02:03:39,360","02:03:41,360","Hey, it's raining, Moomin!",
"02:03:42,399","02:03:43,899",SPEAKER_50,"02:03:42,360","02:03:44,360","Wake up, Moomin!",
"02:03:44,699","02:03:44,699",SPEAKER_13,"02:03:44,360","02:03:46,360","Oh, is it morning?",
"02:03:44,699","02:03:45,000",SPEAKER_27,"02:03:44,360","02:03:46,360","Oh, is it morning?",G08
"02:03:45,000","02:03:45,000",SPEAKER_13,"02:03:44,360","02:03:46,360","Oh, is it morning?",
"02:03:45,000","02:03:46,500",SPEAKER_27,"02:03:44,360","02:03:46,360","Oh, is it morning?",G08
"02:03:46,500","02:03:46,500",SPEAKER_13,"02:03:46,360","02:03:48,360",The sun's really bright.,
"02:03:47,000","02:03:50,100",SPEAKER_27,"02:03:46,360","02:03:48,360",The sun's really bright.,G08
"02:03:50,500","02:03:51,199",SPEAKER_27,"02:03:50,360","02:03:52,360",Rainy?,G08
"02:03:52,899","02:03:54,000",SPEAKER_06,"02:03:52,360","02:03:54,360",Look at that.,
"02:03:54,399","02:03:57,300",SPEAKER_06,"02:03:54,360","02:03:57,360","You look, I'm getting wet, I'm going inside.",
"02:03:57,800","02:03:57,899",SPEAKER_06,"02:03:57,360","02:03:59,360",So Mama was right about the rain.,
"02:03:57,899","02:04:00,100",SPEAKER_27,"02:03:57,360","02:03:59,360",So Mama was right about the rain.,G08
"02:03:59,699","02:04:01,600",SPEAKER_06,"02:03:59,360","02:04:02,360","Hey, Snorkemaiden!",
"02:04:03,100","02:04:05,100",SPEAKER_27,"02:04:02,360","02:04:04,360",Doesn't she look sweet?,G08
"02:04:05,100","02:04:06,000",SPEAKER_06,"02:04:04,360","02:04:06,360",Snorkemaiden!,
"02:04:06,000","02:04:06,000",SPEAKER_27,"02:04:04,360","02:04:06,360",Snorkemaiden!,G08
"02:04:06,000","02:04:07,000",SPEAKER_06,"02:04:04,360","02:04:06,360",Snorkemaiden!,
"02:04:07,000","02:04:07,000",SPEAKER_27,"02:04:06,360","02:04:07,360",Is it raining?,G08
"02:04:07,699","02:04:07,800",SPEAKER_27,"02:04:07,360","02:04:08,360",That's very clever.,G08
"02:04:07,800","02:04:07,800",SPEAKER_06,"02:04:07,360","02:04:08,360",That's very clever.,
"02:04:07,800","02:04:08,000",SPEAKER_27,"02:04:07,360","02:04:08,360",That's very clever.,G08
"02:04:08,000","02:04:08,199",SPEAKER_06,"02:04:07,360","02:04:08,360",That's very clever.,
"02:04:08,199","02:04:08,699",SPEAKER_27,"02:04:07,360","02:04:08,360",That's very clever.,G08
"02:04:08,699","02:04:08,899",SPEAKER_06,"02:04:08,360","02:04:11,360",Your mother knows everything doesn't she?,
"02:04:08,899","02:04:17,100",SPEAKER_27,"02:04:08,360","02:04:11,360",Your mother knows everything doesn't she?,G08
"02:04:17,300","02:04:17,399",SPEAKER_27,"02:04:14,360","02:04:17,360",Not yet. I want to feel the rain on my face.,G08
"02:04:17,399","02:04:18,399",SPEAKER_28,"02:04:17,360","02:04:19,360",It's been so long.,G04
"02:04:18,399","02:04:18,500",SPEAKER_27,"02:04:17,360","02:04:19,360",It's been so long.,G08
"02:04:23,000","02:04:23,199",SPEAKER_06,"02:04:22,360","02:04:23,360",Ah!,
"02:04:23,399","02:04:25,100",SPEAKER_06,"02:04:23,360","02:04:26,360",Do you want to feel it much longer?,
"02:05:23,199","02:05:23,300",SPEAKER_13,"02:05:22,360","02:05:23,360",Mangoes!,
"02:05:23,300","02:05:23,600",SPEAKER_15,"02:05:22,360","02:05:23,360",Mangoes!,
"02:05:23,600","02:05:23,699",SPEAKER_50,"02:05:23,360","02:05:25,360",That's impossible!,
"02:05:23,699","02:05:23,699",SPEAKER_13,"02:05:23,360","02:05:25,360",That's impossible!,
"02:05:30,699","02:05:32,100",SPEAKER_21,"02:05:29,360","02:05:31,360","By my tail, a jungle!",G05
"02:05:33,500","02:05:34,699",SPEAKER_21,"02:05:33,360","02:05:34,360",Wake up!,G05
"02:05:38,199","02:05:41,500",SPEAKER_21,"02:05:36,360","02:05:38,360",There's a jungle outside!,G05
